collection_id,loan_id,application_no,reason,reason desc
56473,4240,HEV-UP-1104,combine_paid_on_missing_or_invalid,"COMBINE Paid On for this EMI is blank/invalid, so not eligible."
56518,2828,HEV-UP-754,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
56519,2828,HEV-UP-754,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
56520,280,HEV-UP-148,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
56521,280,HEV-UP-148,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
56522,2656,HEV-UP-67,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
56523,2656,HEV-UP-67,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
56525,3456,HEV-UP-922,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
56526,452,HEV-UP-218,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
56527,452,HEV-UP-218,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
56528,3368,HEV-UP-905,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
56529,3368,HEV-UP-905,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
56531,1065,HEV-UP-385,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
56532,1462,HEV-UP-484,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
56533,1462,HEV-UP-484,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
56534,2694,HEV-UP-275,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
56535,2694,HEV-UP-275,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
56539,348,HEV-UP-232,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
56605,4270,HEV-UP-1108,amount_mismatch_exact_required,Exact match mode enabled; COMBINE Total Amount != due_amount.
56676,863,HEV-000484,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
56699,1828,HEV-000734,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
56702,349,HEV-RJ-118,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
56704,511,HEV-000338,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
56706,901,HEV-000493,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
56739,4271,HEV-Litfin-62,amount_mismatch_exact_required,Exact match mode enabled; COMBINE Total Amount != due_amount.
56842,3550,HEV-000992,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
56865,1374,HEV-UP-459,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
56867,702,HEV-UP-326,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
56935,252,HEV-UP-157,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
56955,213,HEV-UP-233,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
56957,1350,HEV-RJ-273,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
56977,219,HEV-UP-165,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
56979,476,HEV-RJ-149,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
57048,2975,HEV-UP-791,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
57049,2975,HEV-UP-791,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
57059,51,HEV-000278,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
57203,4232,HEV-UPW-270,amount_mismatch_exact_required,Exact match mode enabled; COMBINE Total Amount != due_amount.
57237,517,HEV-UP-229,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
57241,3662,HEV-001014,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
57243,3048,HEV-RJ-349,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
57252,1831,HEV-RJ-319,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
57330,2606,HEV-UP-9,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
57332,1445,HEV-000638,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
57334,2486,HEV-000261,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
57355,614,HEV-RJ-171,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
57357,447,HEV-UP-257,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
57359,4298,HEV-Litfin-64,combine_paid_on_missing_or_invalid,"COMBINE Paid On for this EMI is blank/invalid, so not eligible."
57374,468,HEV-RJ-115,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
57381,1499,HEV-UP-494,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
57382,1499,HEV-UP-494,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
57395,4342,HEV-UPW-287,amount_mismatch_exact_required,Exact match mode enabled; COMBINE Total Amount != due_amount.
57491,4340,HEV-Litfin-67,combine_paid_on_missing_or_invalid,"COMBINE Paid On for this EMI is blank/invalid, so not eligible."
57509,649,HEV-UP-270,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
57510,649,HEV-UP-270,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
57512,2489,HEV-000264,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
57514,1857,HEV-000750,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
57516,2455,HEV-000204,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
57518,364,HEV-000340,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
57520,2454,HEV-000202,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
57522,1411,HEV-000627,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
57523,2529,HEV-RJ-16,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
57524,2529,HEV-RJ-16,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
57526,1425,HEV-000632,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
57528,1347,HEV-000622,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
57530,3088,HEV-000854,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
57532,1942,HEV-UP-627,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
57534,1012,HEV-RJ-231,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
57539,1029,HEV-UP-382,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
57540,1029,HEV-UP-382,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
57541,3116,HEV-UP-830,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
57542,3116,HEV-UP-830,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
57546,41,HEV-UP-85,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
57547,2705,HEV-UP-653,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
57548,2705,HEV-UP-653,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
57552,80,HEV-UP-97,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
57553,3640,HEV-UP-957,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
57554,3640,HEV-UP-957,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
57556,3697,HEV-UPW-154,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
57558,3106,HEV-UPW-83,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
57559,1881,HEV-UP-606,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
57560,1881,HEV-UP-606,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
57561,1369,HEV-UP-465,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
57562,1369,HEV-UP-465,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
57565,2999,HEV-UP-795,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
57566,2999,HEV-UP-795,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
57568,1795,HEV-UP-576,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
57569,704,HEV-UP-331,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
57570,704,HEV-UP-331,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
57571,2952,HEV-UP-785,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
57572,2952,HEV-UP-785,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
57574,586,HEV-000411,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
57576,2605,HEV-UP-8,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
57578,3144,HEV-UPW-84,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
57582,2403,HEV-000142,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
57583,659,HEV-UP-266,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
57584,659,HEV-UP-266,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
57586,1863,HEV-000741,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
57692,118,HEV-000290,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
57724,109,HEV-UP-108,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
57725,2684,HEV-UP-189,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
57726,2684,HEV-UP-189,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
57742,3146,HEV-UP-842,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
57746,3140,HEV-UP-845,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
57772,3785,HEV-UPW-180,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
57782,3755,HEV-001130,combine_paid_on_missing_or_invalid,"COMBINE Paid On for this EMI is blank/invalid, so not eligible."
57843,567,HEV-000402,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
57845,1869,HEV-000770,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
57897,4386,HEV-UP-1128,amount_mismatch_exact_required,Exact match mode enabled; COMBINE Total Amount != due_amount.
57916,574,HEV-UP-248,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
57920,1677,HEV-UPW-17,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
57934,2931,HEV-UP-786,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
57951,2471,HEV-000240,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
57985,2859,HEV-UP-764,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
57988,1934,HEV-000758,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
57991,2508,HEV-000403,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
57994,719,HEV-000447,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
58092,4393,HEV-001132,combine_paid_on_missing_or_invalid,"COMBINE Paid On for this EMI is blank/invalid, so not eligible."
58171,2527,HEV-RJ-14,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
58173,2092,HEV-000786,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
58175,120,HEV-UP-110,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
58195,22,HEV-000203,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
58221,410,HEV-UP-144,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
58251,4428,HEV-Litfin-69,amount_mismatch_exact_required,Exact match mode enabled; COMBINE Total Amount != due_amount.
58331,4417,HEV-UP-1137,amount_mismatch_exact_required,Exact match mode enabled; COMBINE Total Amount != due_amount.
58414,2046,HEV-UP-666,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
58418,3693,HEV-UP-975,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
58420,3045,HEV-UP-810,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
58422,103,HEV-RJ-74,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
58448,3791,HEV-UP-1003,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
58450,74,HEV-UP-98,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
58452,328,HEV-000368,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
58454,423,HEV-RJ-114,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
58508,4323,HEV-001141,combine_paid_on_missing_or_invalid,"COMBINE Paid On for this EMI is blank/invalid, so not eligible."
58533,4434,HEV-UPW-305,combine_paid_on_missing_or_invalid,"COMBINE Paid On for this EMI is blank/invalid, so not eligible."
58676,4368,HEV-UP-1148,combine_paid_on_missing_or_invalid,"COMBINE Paid On for this EMI is blank/invalid, so not eligible."
58694,4451,HEV-UP-1149,combine_paid_on_missing_or_invalid,"COMBINE Paid On for this EMI is blank/invalid, so not eligible."
58739,4466,HEV-UP-1154,combine_paid_on_missing_or_invalid,"COMBINE Paid On for this EMI is blank/invalid, so not eligible."
58793,3700,HEV-UP-977,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
58794,3700,HEV-UP-977,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
58835,4446,HEV-001145,amount_mismatch_exact_required,Exact match mode enabled; COMBINE Total Amount != due_amount.
58883,4456,HEV-001149,amount_mismatch_exact_required,Exact match mode enabled; COMBINE Total Amount != due_amount.
58919,4463,HEV-001151,combine_paid_on_missing_or_invalid,"COMBINE Paid On for this EMI is blank/invalid, so not eligible."
58967,3633,HEV-UP-956,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
58980,2179,HEV-UP-685,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
58981,2179,HEV-UP-685,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
58995,140,HEV-UP-117,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
58999,6,HEV-000223,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
59134,4471,HEV-UP-1157,combine_paid_on_missing_or_invalid,"COMBINE Paid On for this EMI is blank/invalid, so not eligible."
59235,734,HEV-000453,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
59239,2188,HEV-UP-688,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
59260,4484,HEV-UPW-323,combine_paid_on_missing_or_invalid,"COMBINE Paid On for this EMI is blank/invalid, so not eligible."
59279,377,HEV-000335,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
59308,2312,HEV-000021,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
59311,758,HEV-000456,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
59368,4512,HEV-UPW-325,combine_paid_on_missing_or_invalid,"COMBINE Paid On for this EMI is blank/invalid, so not eligible."
59405,2892,HEV-UP-772,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
59407,4500,HEV-UP-1161,combine_paid_on_missing_or_invalid,"COMBINE Paid On for this EMI is blank/invalid, so not eligible."
59426,2611,HEV-UP-15,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
59436,2101,HEV-000790,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
59441,425,HEV-UP-205,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
59464,4517,HEV-001159,combine_paid_on_missing_or_invalid,"COMBINE Paid On for this EMI is blank/invalid, so not eligible."
59523,4506,HEV-UP-1165,combine_paid_on_missing_or_invalid,"COMBINE Paid On for this EMI is blank/invalid, so not eligible."
59542,1643,HEV-UPW-13,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
59562,724,HEV-UP-292,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
59583,3407,HEV-UP-909,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
59597,4518,HEV-001162,combine_paid_on_missing_or_invalid,"COMBINE Paid On for this EMI is blank/invalid, so not eligible."
59690,4528,HEV-UP-1166,combine_paid_on_missing_or_invalid,"COMBINE Paid On for this EMI is blank/invalid, so not eligible."
59706,4523,HEV-UPW-330,combine_paid_on_missing_or_invalid,"COMBINE Paid On for this EMI is blank/invalid, so not eligible."
59759,2202,HEV-000887,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
59760,3782,HEV-UP-1000,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
59761,3782,HEV-UP-1000,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
59763,2200,HEV-FINTR-11,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
59779,4498,HEV-001164,combine_paid_on_missing_or_invalid,"COMBINE Paid On for this EMI is blank/invalid, so not eligible."
59809,4366,HEV-UPW-290,amount_mismatch_exact_required,Exact match mode enabled; COMBINE Total Amount != due_amount.
59858,3149,HEV-UPW-88,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
59859,4521,HEV-001166,combine_paid_on_missing_or_invalid,"COMBINE Paid On for this EMI is blank/invalid, so not eligible."
59877,4546,HEV-UPW-335,combine_paid_on_missing_or_invalid,"COMBINE Paid On for this EMI is blank/invalid, so not eligible."
59972,4543,HEV-UPW-339,combine_paid_on_missing_or_invalid,"COMBINE Paid On for this EMI is blank/invalid, so not eligible."
59984,4547,HEV-UPW-338,combine_paid_on_missing_or_invalid,"COMBINE Paid On for this EMI is blank/invalid, so not eligible."
60020,4548,HEV-UPW-337,combine_paid_on_missing_or_invalid,"COMBINE Paid On for this EMI is blank/invalid, so not eligible."
60032,4503,HEV-UPW-336,combine_paid_on_missing_or_invalid,"COMBINE Paid On for this EMI is blank/invalid, so not eligible."
60062,4539,HEV-UP-1171,combine_paid_on_missing_or_invalid,"COMBINE Paid On for this EMI is blank/invalid, so not eligible."
60093,2613,HEV-UP-17,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
60095,2595,HEV-RJ-186,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
60114,1464,HEV-000643,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
60115,1464,HEV-000643,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
60117,774,HEV-UP-297,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
60122,1238,HEV-RJ-254,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
60124,1238,HEV-RJ-254,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
60151,3877,HEV-UP-1024,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
60309,3306,HEV-UPW-106,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
60335,744,HEV-UP-291,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
60396,4567,HEV-001174,combine_paid_on_missing_or_invalid,"COMBINE Paid On for this EMI is blank/invalid, so not eligible."
60414,4559,HEV-001173,combine_paid_on_missing_or_invalid,"COMBINE Paid On for this EMI is blank/invalid, so not eligible."
60536,4009,HEV-UP-1055,amount_mismatch_exact_required,Exact match mode enabled; COMBINE Total Amount != due_amount.
60537,4009,HEV-UP-1055,combine_paid_on_missing_or_invalid,"COMBINE Paid On for this EMI is blank/invalid, so not eligible."
60549,2498,HEV-000307,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
60551,838,HEV-000473,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
60555,1420,HEV-UP-473,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
60572,2749,HEV-RJ-363,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
60594,2266,HEV-UPW-46,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
60604,728,HEV-UP-286,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
60606,3404,HEV-000965,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
60770,1518,HEV-UP-498,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
60796,2444,HEV-000191,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
60798,1226,HEV-000565,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
60830,500,HEV-000324,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
60834,2241,HEV-RJ-356,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
60848,776,HEV-UP-296,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
60966,1561,HEV-UP-519,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
60971,1710,HEV-UP-549,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
60973,1710,HEV-UP-549,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
60976,1715,HEV-UPW-19,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
61293,97,HEV-UP-102,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
61295,1900,HEV-UP-725,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
61376,4075,HEV-001084,combine_paid_on_missing_or_invalid,"COMBINE Paid On for this EMI is blank/invalid, so not eligible."
61579,3976,HEV-Litfin-51,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
61580,3976,HEV-Litfin-51,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
61602,2358,HEV-000085,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
61603,1101,HEV-UP-397,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
61604,1101,HEV-UP-397,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
61625,1756,HEV-UP-567,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
61626,1756,HEV-UP-567,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
61846,1007,HEV-000514,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
61886,2335,HEV-000054,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
62480,2162,HEV-UP-686,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
62941,1372,HEV-000609,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
62942,1372,HEV-000609,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
62948,1911,HEV-UP-618,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
62975,1871,HEV-UP-603,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
63082,213,HEV-UP-233,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
63109,1828,HEV-000734,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
63201,4787,HEV-UP-1235,combine_paid_on_missing_or_invalid,"COMBINE Paid On for this EMI is blank/invalid, so not eligible."
63242,2999,HEV-UP-795,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
63243,2999,HEV-UP-795,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
63270,2749,HEV-RJ-363,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
63795,567,HEV-000402,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
64007,2349,HEV-000072,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
64009,901,HEV-000493,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
64175,2714,HEV-000206,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
64422,4036,HEV-Litfin-56,combine_paid_on_missing_or_invalid,"COMBINE Paid On for this EMI is blank/invalid, so not eligible."
64555,1467,HEV-UP-487,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
64795,1011,HEV-UP-363,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
64796,1011,HEV-UP-363,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
64798,517,HEV-UP-229,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
64847,1002,HEV-UP-362,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
64849,3763,HEV-UP-994,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
64850,2681,HEV-UP-174,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
64851,2681,HEV-UP-174,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
65193,1342,HEV-UP-453,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
65194,1342,HEV-UP-453,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
65209,657,HEV-000437,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
65391,5009,HEV-UPW-472,combine_paid_on_missing_or_invalid,"COMBINE Paid On for this EMI is blank/invalid, so not eligible."
65545,2607,HEV-UP-10,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
65546,2607,HEV-UP-10,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
65828,4309,HEV-UPW-282,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
65829,3111,HEV-UP-829,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
65830,3111,HEV-UP-829,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
65874,2126,HEV-FINTR-9,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
65914,684,HEV-UP-279,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
65920,3076,HEV-UP-820,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
65926,3451,,loan_not_in_LOS,Loan ID exists in dp_sheet but is not present in LOS mapping.
65927,3451,,loan_not_in_LOS,Loan ID exists in dp_sheet but is not present in LOS mapping.
66048,2010,HEV-UP-658,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
66049,2010,HEV-UP-658,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
66050,4281,HEV-UP-1119,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
66051,4281,HEV-UP-1119,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
66115,3556,HEV-000993,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
66197,22,HEV-000203,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
66199,1112,HEV-000538,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
66316,1824,HEV-UP-595,combine_paid_on_missing_or_invalid,"COMBINE Paid On for this EMI is blank/invalid, so not eligible."
66318,2105,HEV-UP-675,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
66319,3099,HEV-UP-825,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
66320,3099,HEV-UP-825,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
66499,390,HEV-000367,no_COMBINE_for_loan,No matching loan row found in COMBINE tracker for this loan.
66569,2176,HEV-000882,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
66695,2702,HEV-UP-507,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
66849,3983,HEV-001072,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
66895,2337,HEV-000058,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
66896,2337,HEV-000058,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
67098,3924,HEV-UP-1036,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
67099,3924,HEV-UP-1036,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
67186,427,HEV-RJ-158,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
67188,3858,HEV-UP-1017,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
67189,3858,HEV-UP-1017,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
67190,3855,HEV-UPW-199,combine_paid_on_missing_or_invalid,"COMBINE Paid On for this EMI is blank/invalid, so not eligible."
67191,3855,HEV-UPW-199,combine_paid_on_missing_or_invalid,"COMBINE Paid On for this EMI is blank/invalid, so not eligible."
67193,2187,HEV-UP-689,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
67194,2131,HEV-UP-681,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
67195,2131,HEV-UP-681,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
67217,5194,HEV-UPW-533,combine_paid_on_missing_or_invalid,"COMBINE Paid On for this EMI is blank/invalid, so not eligible."
67305,140,HEV-UP-117,combine_paid_on_missing_or_invalid,"COMBINE Paid On for this EMI is blank/invalid, so not eligible."
67306,140,HEV-UP-117,combine_paid_on_missing_or_invalid,"COMBINE Paid On for this EMI is blank/invalid, so not eligible."
67343,724,HEV-UP-292,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
67344,724,HEV-UP-292,part_payment_not_handled,Part payment subtype is intentionally skipped by policy.
